,x,y
863,-0.37685745673722,-0.461836107933526
866,1.69739915208134,0.454736562800882
867,0.89912522230389,-0.464995816614389
868,0.747067625977897,0.321701369496946
869,-2.1011811585395,-0.499370875774417
870,-0.689431123548053,-0.879799781339199
871,-1.95955562603971,-0.985029619732906
872,-0.557202227563499,-0.26690159080852
873,-0.502142505288925,-0.60441065665548
874,-0.820853362443178,0.451297086738932
875,-0.922354909383559,-1.70395076642526
878,-0.0317257816539285,0.0786467410223749
879,-0.928181693397823,-0.63939904302519
880,-0.793053262429967,1.65091315196816
881,0.629742769568353,-1.47887781713127
882,-0.83028367285359,-0.0366968472445664
883,-0.627625509910743,-0.032635068294795
884,-1.2694258822821,0.47243045146395
885,-1.02137705778893,1.88372858445567
886,-0.997773272880104,-0.329205462747641
888,1.86260846561639,-0.0900208578608137
889,0.0050116052423786,-0.187998313573517
890,0.878701983774913,0.0307199586845758
891,-0.955136888274867,0.848068367612742
892,0.849755317092221,-0.515105117118535
893,-1.82422793353438,-0.810232381481312
894,0.356653829807121,-1.3752067811567
896,-0.533127794956428,-1.31018641332269
897,-0.850573097033568,-2.48940629161934
898,-0.395946301379284,-1.16496290655217
899,0.14336781254192,1.22484958191126
901,0.640626075584604,-0.633217990783041
903,1.52275446953101,1.03681685096629
904,-1.4083275063161,0.84422584136676
905,-1.34288587390713,1.19381745032441
906,-0.630800926833981,-0.430094088213157
907,-0.0789111869104574,-0.711479070873212
908,-0.483341511822502,-0.950036832909688
909,-0.120371037394595,-0.471935353507855
911,-0.542725568439466,-0.830459404411514
913,0.209549545305894,0.152467051988752
914,1.74879213588579,1.57367280566274
915,0.838976413927552,0.774026002509492
916,1.00517454320501,-0.267302524872471
917,1.52119892608122,0.311213651241148
918,0.620720558403525,0.410207245245368
919,1.31251498042421,0.147105202139904
920,1.43169389591382,-0.403585688997433
921,-1.88302669945884,-0.906022879330538
922,-0.874438907258364,0.251827134747852
923,-0.398636491723744,0.127151790923037
924,-0.461568734692437,1.50025705676535
925,-0.625784863082063,1.58821166093531
926,-0.928828130500802,1.72595654894894
927,-1.23241740541861,0.924504284133105
928,-0.970231704677487,0.624711889849902
929,-0.213546733769469,-0.0528305513288675
930,-0.724594174047889,-0.193772016100153
931,-0.25926950855994,0.328915703890076
932,0.0343946009445479,0.160310816424703
933,-0.265205845390105,0.0402345683157707
934,-0.242189624909054,-1.23452743920566
935,-0.389970425699592,2.9015955828926
936,0.40596541101997,0.175982273354414
937,0.361872646552096,-0.543656856713052
938,-0.552364637907718,0.344147258349134
939,-0.166217436440504,2.34510838489666
940,-0.179101660276064,0.742105959742579
941,0.0109433936476756,-1.38800881173264
942,1.06587661189883,1.25176743640374
943,-0.718851695022689,-0.408834323813269
945,-0.618928635070825,-0.0254835129574754
946,-0.619798842420301,1.50664037744037
947,2.33778725377916,0.0118526403827921
948,-0.262242385367502,1.92127368294058
949,-0.61094907188147,0.961353510693119
950,-0.469546894654198,0.212845776484308
951,0.137508522664179,-0.925133143125412
952,-0.135680567142279,-0.923860616618483
953,1.26590062109707,0.682651262009845
954,1.17124032909648,-0.584447063650333
955,-0.283222273978835,-0.477106925945239
956,-0.362053785684232,-0.299361985734499
957,0.0373408123352745,-0.781991323687703
959,-1.03235494776701,2.07425527047957
960,-1.08617543264824,0.619396943296044
961,-0.48128179032596,-0.535409079032992
962,0.205554612034266,0.0831226671353124
963,-0.229359469174019,-0.666787064690963
964,-0.240388303293022,-0.426047034976748
965,-0.358477718506206,-0.273055432580764
966,0.700842508215947,-0.225374128687073
967,0.434520813615429,-0.766460501950621
968,0.369927102972835,-0.933719050376177
970,2.20506700542364,0.202761018167619
971,-0.87685563905554,-1.11018220113226
972,-1.48552836149594,0.609366537815773
973,-0.951960777671988,-1.3408632869623
974,-1.18287898858491,-0.926030810036822
975,-0.620899718598726,1.50076976302139
976,-0.791844636437335,-1.76175102758288
978,-0.86236652078153,-0.530031615041305
979,-1.13157344765671,-0.884279668744304
981,-0.157915594142672,-0.601341644695478
983,-0.586483954480552,-1.0606206317873
984,-0.976409077765759,0.79866325608455
985,0.276200613110127,-0.628654385047256
986,-0.548820925838944,-0.411529840404133
987,-1.21121951575307,-0.18592169735879
988,0.0744275082093711,-0.480267375140376
989,-0.33528582365803,-0.322881232070598
990,-0.533463321889125,-1.48100088348819
991,-0.630508109899694,1.1000050420296
992,-0.495084835246405,1.78899780161512
993,-0.199912091258078,0.850097384970235
994,0.201141789228585,-0.789308433099688
996,0.429121893453188,-0.786963951373082
997,0.188017887198806,-1.64234032947864
998,1.50461718839506,1.39613998984503
999,-0.478074360809015,-0.592193545595614
1000,-0.729346420148366,2.32521926630011
1001,2.43590291767913,-0.258429424325782
1002,-0.0829336638099248,-0.394490033145928
1003,-0.569000006721038,1.36299772994725
1004,-0.324041151517062,-2.40859968893942
1006,-0.362793644065541,-0.418609469551455
1007,-0.0395391926479676,1.29189376751692
1008,-1.09918364688547,1.91767880537213
1009,1.73550751541481,-0.130491718554403
1010,-1.0401120697091,-0.344312469397605
1011,-1.42492289340937,0.445851872407428
1012,-0.854288781709218,0.269062276029392
1013,-0.233971202927898,-0.251137111745465
1014,-0.408570215671853,-0.145036163271304
1016,-0.353527898189734,-0.832686025346928
1017,-0.332892421308113,-0.540843147247995
1019,-0.330659398120444,-0.547482683348405
1020,-1.02857831326495,-0.0228443370311364
1021,-0.650154639939314,-0.472421398546571
1022,-0.325346280058885,-0.177473173379292
1023,1.06445674422825,1.12978013473747
1024,0.826925931639196,1.13454364488716
1025,0.360112467581864,-0.49385629853624
1026,1.04757257034966,0.445118445488859
1027,1.36591542912597,0.41751148601968
1028,0.95845540648857,-0.115083094513446
1029,-1.54596564407133,-0.633547400575849
1030,-0.811513803595001,-0.119838105445466
1031,-0.951833660323487,0.665283408796336
1033,-1.19769359975894,-1.32564361581822
1034,-0.0334310208268509,-2.1081325464417
1035,-0.309060168542093,1.28255580436669
1036,-0.826022538175946,-1.44974356446975
1037,-0.931898701188988,1.45270442273889
1038,-0.818876627056946,-1.16295262688215
1039,-0.858167563175493,0.0278843621648291
1040,0.0355838513214496,-0.532675420540281
1041,-0.640446079926074,-1.21075971416272
1042,-1.15838642137538,0.462681086387641
1043,1.12893755029723,0.0034055247392673
1044,-1.00517525814204,-0.919442425342134
1045,-0.366253796155871,-0.943682479592003
1046,0.136039624863262,-0.641549491317272
1047,0.145932289731147,-0.388788976516073
1048,-0.91499612152176,0.213086429807258
1049,0.134872578046445,1.2314471505336
1050,0.111302660846305,1.36532320649945
1051,0.0770367494177547,-0.492362710800681
1052,0.105227429471783,-0.649437270094407
1053,-0.163866232887462,0.264053268581151
1054,-0.596101037489245,-0.270888392181593
1055,0.0179702891224165,-0.386036436172672
1056,2.19561613353975,-0.482252829236791
1058,-0.259421817539602,-0.526393220366969
1059,-0.269613850420936,1.99404183806425
1060,-0.18528550809949,0.0384105991597846
1061,-0.244696153365621,0.692467441531597
1063,1.10699896587686,0.760540443087434
1066,-0.325868807321051,-0.25766227271593
1067,-0.0630436314847209,-1.05186466734934
1069,-0.936569940633034,-1.61210372461187
1070,1.88421197264615,-0.0048391149209594
1072,1.49941791022872,-0.446547963955308
1073,-0.851887567371999,-0.0721280234839264
1075,-0.0776250504650317,-0.333503947005595
1076,0.114692100040305,-0.746260916166604
1077,-0.0829348584359185,-0.582184695895626
1078,-0.158532006929156,-0.819803031273187
1079,-0.0840167468067132,0.962132371720034
1080,1.46984545049128,0.74820893070717
1081,1.19035223906459,-0.650901723794097
1082,0.964565276691304,0.363226204555624
1084,0.70350990093256,-0.470822948949267
1085,1.75937502182007,-1.84192990139375
1086,-0.950603374298944,-0.038493574212767
1087,-0.145918272191497,-0.32299768524326
1088,-0.801000479673763,-0.710465276005492
1090,-0.51338222725144,0.259577824042087
1091,-0.992039237944634,2.28137447363273
1092,-0.0233911272762308,1.20125752588237
1093,-0.501547985163545,1.73352389996272
1094,-0.642991225906565,-1.24200421398501
1095,-1.07473204624549,-0.317959432910163
1096,-0.55894760477496,1.16007056750322
1098,-1.23865861054034,-0.933393917755158
1099,-0.919465042668625,-1.08059415772626
1100,-1.42289986779025,1.3146629776768
1101,-1.09458584068537,1.38354815853291
1102,-0.695783419778132,0.502249783718916
1103,-0.198393670882846,-0.0772832383078543
1104,-0.48551643461955,-0.312865599135267
1105,-0.888136034602637,0.795576144933121
1106,-0.861352288655435,-1.74207641469461
1107,1.66154906847547,-0.845539701916363
1108,-0.932555575408488,0.591979919808053
1109,-0.0219894871359463,-0.391512121788241
1110,-0.0578752750320184,-0.999720207353843
1111,-0.481475252284181,1.31421395106244
1113,0.510114870248094,1.00356613917772
1114,-0.868734555875276,1.91128808885209
1115,-0.399433691128084,0.396605630716729
1116,1.4827749607424,0.428793494531467
1117,-0.413984397877874,-0.274606811150888
1118,1.72930262042534,0.211331301469471
1119,0.530380779354444,-1.0374365174775
1120,-1.98171882711955,-0.539018749895464
1121,-0.520178675205597,1.69049091728295
1122,-0.477501716662686,0.0758153230922242
1123,-0.296522288242709,-0.383027312969794
1124,-0.246705844331807,0.0323873320269405
1125,-0.343034123439806,0.468424905258323
1126,1.6524823304346,-0.925467384713237
1127,1.00877678245981,0.578167018534579
1128,1.87155388071817,-0.420749597768642
1129,-0.0211077816143861,-0.981927053482963
1130,1.22949428341001,-0.340714582485119
1131,0.768589318860217,-0.217815202473074
1133,1.56660679685037,-0.465836055908428
1135,-0.41288225542496,-0.67641495302209
1136,-1.03886019693834,-1.95375953365132
1137,-1.25763683282988,0.208659042829532
1140,-1.33493369272725,0.289839017837666
1141,-0.894881529284252,0.58791171884215
1142,0.0037238036969577,0.223219370073346
1143,-0.295551128582466,-0.180465247268484
1145,-0.197864013354586,-0.470510297662384
1146,0.0156134412808636,-1.00945904015771
1147,0.392985743541965,0.0364054787944122
1148,1.07112717086507,-0.125733135711656
1149,0.803643293338018,0.0607458427497909
1150,1.04553509284141,-0.123971189469866
1151,1.02496489320634,0.160747030324431
1152,1.8579072200715,0.156500074128295
1153,1.50693975430246,0.456132111207926
1154,1.45924383605143,0.845378141714324
1155,1.39336420093736,0.0477097795849798
1156,1.18451113510974,-0.31763467414879
1157,1.6996620475836,0.573027437675924
1158,1.16405108458005,1.00641550674753
1159,0.75414723092262,-0.783314710878842
1160,1.48459745140339,0.36622685090728
1161,1.94931843838411,-0.582728358165569
1162,-1.78499292742215,-1.32335397020425
1163,-1.3224502237121,-0.485064742432385
1165,-0.515342658901439,-0.282076422088989
1166,-0.433617356504703,-1.1034878033405
1168,-0.477853016072342,0.831462782038239
1169,-0.338369643095324,1.52988892818985
1170,-0.331064340737553,0.100483015647621
1171,-0.197058590018595,-0.747191698822283
1174,0.710290651850712,-0.0103073444828163
1175,-0.734215094249374,-2.28763795409211
1177,-0.217105635559059,-0.618972266544425
1178,-0.197219158402188,-0.378228745636026
1179,-0.271385114076088,1.65728806504844
1180,-0.875301874810658,-1.25463812430218
1181,-0.662336606055314,-0.720708692061984
1182,-0.469661909152574,0.103441265234738
1183,-1.15070798117136,0.905128095464546
1184,-0.537937320538997,1.50309003489703
1185,-0.260212907664782,-0.665989527991831
1187,-0.186014292912753,-0.250396080655282
1188,-0.149972740770605,0.135295338381267
1190,-0.592542401154845,-0.405106404892846
1191,-0.719605885586913,0.0828983169981743
1192,0.521610205512943,0.386261305012554
1193,1.94725533348583,0.923906085121581
1194,-0.554107885227851,-0.404899741086817
1195,-1.02460007637125,-1.18441155770735
1197,1.39485010855451,-0.71230974163404
1198,-0.534361875769122,0.381876912654765
1199,-0.524989892656857,-0.225542867748524
1200,-1.01529941312838,0.496213738783199
1201,0.0891482264075893,-0.377452403640076
1202,-0.519383438731924,0.0545303642957409
1203,-0.516359486618327,0.266913377393168
1204,-0.214426205864243,-0.641168149145648
1205,-0.427412297900719,-0.780632335548136
1206,0.0750117308362515,-0.647308016527776
1207,-0.0955926122231912,-1.03261253392134
1208,-0.202542670489557,-0.0287278524861829
1209,0.025441862460269,-0.778642999040443
1210,-0.327873933655153,-0.871832877035846
1212,1.67526293174061,0.674724935248057
1213,0.0647068435098405,0.064555666724094
1214,0.873125172430359,-0.580788180648496
1215,1.58390262269679,0.447378911242453
1216,0.957471083712946,0.37538559703485
1217,1.21070814701765,0.0807001563152005
1219,-1.71620465069612,-1.28242610703667
1220,-2.07329853706552,-1.27451925633006
1221,-0.353447529423336,0.527436937463402
1222,-1.35995220294971,1.00254595271544
1223,-1.01925111632185,1.22195433729433
1224,-1.4307697344476,-0.45235569937698
1225,-0.750504726573862,-1.0304224586515
1226,1.08618944753314,0.409319912492042
1227,-0.930913627913228,0.301395927226216
1228,-1.63828345175085,1.72432986491009
1229,-1.28112434263178,1.13312521725058
1230,-0.132061404627338,-0.466584580173938
1231,-1.11872017104797,0.323899954940372
1232,0.0614721175507043,-0.614984059677017
1233,-0.267327120535039,-1.71998313834479
1235,-0.872500591233247,-1.7304826783186
1236,0.133700925746072,-1.19129840606318
1237,-0.675093571328752,-0.785905001516729
1238,0.0189085352075117,1.76206647076972
1239,1.49352367238498,0.792658196671622
1240,1.10082332451969,-0.4879785023262
1241,0.267039086688626,-1.03199260942308
1242,-0.0928017493757657,-0.757708631590163
1243,1.6457610901956,-0.834181576059412
1244,0.67319463905027,1.36165409803232
1245,0.182125902564286,-0.258786554861588
1246,-0.165088169100205,1.03228621150396
1248,-0.0336833741737987,1.69001278417135
1249,-0.881939200916133,2.25166941303852
1250,1.88747679820657,-0.643752745298657
1251,1.11625252080941,-1.47014940146084
1252,-0.757230330978269,-0.996356097309375
1253,0.448981340618955,-0.583551847917485
1254,1.83658626966058,-0.69939906411195
1255,-0.0321234376734538,0.667110194336546
1257,-0.0777205842203249,-1.14222275021888
1258,-0.304384245129991,1.62896881269703
1260,-0.485002020081824,1.92188414302678
1261,-0.490130883077246,1.16184608862609
1262,-0.0445838132001704,-0.141042589902384
1263,-0.224568131384031,-0.254488335826368
1264,-1.45476499834092,1.16781494567894
1265,-0.105768139685369,-0.478966180329361
1266,-0.250519201319927,0.115995134161812
1267,-0.340426184017769,-0.608322503566129
1268,0.612619147455356,-0.544618375414815
1269,-0.799487339920519,-1.11040104087128
1270,-0.363552157996543,-0.751458004430627
1271,1.32941065543376,0.272615422200273
1272,1.40950255722125,1.23914063644439
1273,0.837929127441696,-0.754612937183645
1274,0.0769169125855161,-0.097945560279484
1275,-0.5800329944553,-0.0661507310098963
1276,-0.569794981898441,-0.668894788802769
1277,0.0587051082725639,-1.67092715522505
1278,-0.86137620914806,0.834364003349634
1279,-0.83350625466146,-0.649179187878541
1280,-0.635332537138076,-0.639010742175053
1281,0.0849622650930377,-0.0921449995730454
1282,0.130390498937282,-1.11063008748614
1284,-0.974950446321494,1.11937485927655
1285,-1.62039441725643,0.56373540976682
1286,-1.25030991931129,1.30871992459224
1288,-0.277816089560239,1.51839386539658
1289,-0.402633690386037,-0.880164876196378
1290,0.116558159822858,-0.368830518622356
1291,-0.415475150518447,-1.33329104665291
1292,-0.618614146595444,-1.31746179951295
1294,-0.551574776576617,-1.31494111807098
1295,0.0948568792223611,-1.08779107458557
1296,-0.546278675901145,1.71725608820654
1297,-0.768544660589742,2.46205145000907
1300,0.746772386020364,-0.39940765879368
1301,0.0922110671635616,-1.27633907668228
1302,0.471102656265899,-0.0102754753700481
1303,0.259737615019901,-0.107691527523627
1304,0.806762951259069,-0.195302254535007
1305,1.11097631768497,-0.0531393014025828
1306,1.06628028732936,-0.4716786791487
1307,-0.0208309935698241,1.08717932305127
1308,2.20114541286383,-0.356537778866463
1309,-0.296942298700118,1.077226767386
1310,1.8757541921829,-0.146276490825837
1312,-0.0786287975436995,0.653950058028622
1313,-0.203009452283543,-0.271951687818828
1314,-0.293996571204334,-0.458523478683019
1315,-0.196109502062865,-0.789903940013572
1316,1.51240640318413,0.248926359363841
1317,-1.5796947772727,0.938675410366302
1318,1.08244844828436,-0.287031031206529
1319,-0.966902585854963,0.518153364804774
1320,0.0767071653171097,-0.539950878054984
1321,-0.299180190774114,-0.766879115721132
1322,-0.297438141168394,-0.383799105560566
1323,-0.609014030954196,-0.0927046557371825
1324,0.998527668178032,-0.108594252071994
1325,1.17324483345177,0.0588052768292472
1326,0.672369342456897,-0.197230000591909
1327,1.23534560511597,-0.41131473908814
1328,1.57203334567221,0.424197702521351
1330,-1.04221877898097,0.382439526552275
1331,-0.403397034626714,-0.622639105764458
1332,-1.30557900808824,0.160276237125273
1333,-0.840071539628144,-1.03348458282196
1334,-0.605445316469051,1.31477134932416
1335,-0.897033417310815,1.1832390987142
1337,-0.253145555178448,1.67610032979613
1338,-0.380999254904948,-0.462881217718053
1339,-0.23836690524015,-0.100802303627362
1340,-0.596687592152876,-0.154518141433039
1341,-0.118923559451051,-0.632407062787489
1342,-0.0574245885745463,-0.757571783320302
1343,0.187239759416148,-0.41929025362299
1344,0.403835691808768,0.303803631575348
1345,1.32844270085337,0.243204196870988
1346,-1.29664337717351,-1.7157878355635
1347,-0.232540092592074,-0.439675276160125
1348,-0.443604855072151,-0.241919183131914
1349,-0.542888284212582,-1.14463917968031
1350,-0.588719288432024,0.256733912430536
1351,0.363649379236121,-0.421598437673189
1352,-0.506237338992239,-0.297646665257509
1353,-0.409586058813987,-0.0488335870477049
1354,-0.468271322297931,-0.191331447844056
1355,-0.183792048972994,-1.00888082348844
1356,-0.35870906158804,-0.961144170329106
1357,2.0025770398764,-0.525210071738766
1358,0.933158952811882,-0.213792130899484
1359,0.888567040376495,0.0243714510564185
1360,1.19590246911003,0.0270569196928539
1361,0.64386789898869,1.02909606798176
1362,-0.348403378293707,-0.68145554523083
1363,-0.186902612455852,0.490699844729017
1367,-0.552474396635118,-0.10766697932308
1368,-0.527718613004618,0.288045453426344
1369,1.11350156086763,0.148884420847147
1370,-0.408193887807685,-0.116926849876714
1372,0.883582764292588,0.749364135261495
1373,-0.860804703569461,1.87941391313663
1374,-0.393310517404606,-0.29204575388525
1375,-0.126964186774664,-0.658984116447203
1377,-1.22188904159121,0.866537734510167
1379,-0.222066719380579,-0.530346516355109
1380,-0.520035732985617,-0.477326322549017
1381,0.0587257748398395,-1.05448761746552
1382,-0.35204259690786,-0.528620088275564
1384,0.75226293589813,1.11193639761339
1386,0.828820079973396,-0.746084300677753
1387,0.926655554212155,-0.148362267612593
1388,0.628422782122968,-0.123112374725271
1389,-0.488094699033716,-0.858235706764316
1391,-1.22909108418488,0.717745956593162
1393,-1.12182874670439,-0.396868231008728
1394,-0.380016538470956,-0.114089948374264
1396,-0.280984967862486,-0.951568983004983
1397,-0.312451431177603,1.97297030206206
1401,-1.12450006730951,-0.711183452429534
1402,-1.31612782830078,-0.177356054392271
1403,-0.623578206632541,-0.0314867999797562
1405,-1.387514975953,0.607819177089979
1406,0.246378651245753,-0.241796569170878
1407,-0.333764515947537,-0.414357021730307
1408,-0.477891004749367,-0.088433651079135
1410,-0.767638399492634,1.43603107678847
1414,1.0150571824781,-1.84601958069912
1415,-1.06047213324383,-1.90528011232008
1418,-0.496345065668514,-0.241298815618184
1419,0.122284947564243,-0.11273684806007
1420,1.69498236374401,-0.492330529110818
1421,-0.462759753670327,1.97652822441129
1423,-0.679461383457547,-1.93013609230226
1424,-0.394140211645152,1.62366721741095
1426,1.66881793338384,-0.312793836442421
1427,-0.594077451119489,-0.285190497780292
1429,-0.236159059752119,-0.493406219945418
1430,-1.31043570647335,-1.49199679485801
1431,-0.862854168465546,-1.41300358210867
1432,-1.823590095544,-1.33387904525262
1433,-1.08793737025099,1.10837333169866
1434,-1.33780867803332,1.19159168056866
1435,-1.35754643179136,0.300723372488642
1437,-0.351098983637327,-0.503523474044591
1438,-0.245014762749011,0.0631176957162071
1439,-0.33375777553515,-1.08823695673537
1441,-0.867413406368245,-0.171155837947184
1442,-0.381953728709061,-0.169091572949233
1444,-0.736549786857812,-0.420016360061321
1445,-0.305675520759177,-0.789199337261477
1446,-0.145049889353928,-0.575916492315884
1447,-0.613097713349865,-0.227324032393304
1448,-0.117376784903069,0.344471010491899
1449,-0.213331341379081,-0.386913021950054
1450,1.32574568910111,-0.183370167203926
1451,1.1074217482805,0.372591566770927
1452,0.502034068152882,0.664034570893593
1453,1.07563752190464,-0.244376891129906
1455,-0.57310799202704,-1.52711631086323
1456,-0.958094522973385,1.63788708664516
1457,-1.42747022478953,0.96327470246789
1458,-1.64097263216674,0.861045315716645
1459,0.0983510355158133,0.10514731071011
1460,-1.44443404854759,-0.981453084602341
1461,-0.789787161796487,0.75735940396991
1463,-0.331938899321788,-0.21717883157532
1464,-0.393702380348375,-0.398385034709992
1465,-0.241297199214059,-0.161070430389398
1466,-0.724692248017965,0.0390543095591789
1468,-0.608026419805283,-0.798437730119757
1469,0.665383349228242,-1.16205713179494
1470,-0.468135085658082,-1.17175624768974
1471,-0.711219811087271,-1.38915970173269
1472,1.20093332742495,0.601504682696368
1473,0.434435009540129,0.369743119286141
1474,0.58580726965329,0.329412827392007
1476,-0.303743005134089,0.305031401012049
1477,0.448059748851774,-0.0388571245198392
1479,0.848431724277438,-0.672323741580037
1480,-0.458313270339468,-0.175226811586776
1481,-0.187313360808784,-0.348081221309571
1482,-0.401347100265963,1.45472366228819
1483,-0.896087218609932,-1.64012247992439
1484,0.232891957448775,-0.680673728487506
1486,1.17274935798769,-1.18438102905255
1487,0.232654589720979,-0.942175558524434
1488,-0.536284134965534,0.20112000319743
1489,-0.168061948655916,-0.909565941192945
1490,1.45102550203817,-0.133068048346728
1491,-0.684010486895771,-0.326718650881792
1492,-1.03369326889478,0.617203762102567
1494,-1.5097713284027,1.47874579479489
1495,-0.0671693612192871,-0.300088123225149
1496,-0.0811417982999889,-0.621880247007449
1498,-0.154923275893786,-0.305715101208806
1499,-0.608202899127907,-0.294645914644261
1500,0.26895163472213,-0.271200881302374
1501,1.69414996082847,0.682738526248752
1502,-0.243810492754031,-0.459099839591755
1503,0.222424596503898,0.509227039942473
1504,1.09223471689314,0.158854730922211
1505,1.13512137897788,-0.79850356846062
1506,0.997122387498712,0.138753478063842
1507,1.29207323596376,-0.50333454759697
1508,1.65577128095227,1.08018635911551
1509,1.33645075763329,0.10667900825137
1511,-0.444244917848555,0.300441316779004
1512,0.466037145136607,-0.10880260614696
1514,-0.451348698593289,-0.129707095122269
1515,-0.0146366389001836,-1.00204982831465
1516,-0.26570146844355,-0.24876149615717
1517,1.40140406822463,0.372768048099799
1518,-0.146658518239793,-0.929469910218908
1520,-0.226569912947024,1.22924621607523
1521,-1.27117311897835,0.987866326251002
1522,-0.504590663136201,-1.07924751469598
1523,-0.54436221166775,-1.13545744414413
1526,-0.827529538075034,-0.612363630454098
1527,-0.301178934989674,0.0749236632878667
1528,-0.653473596005312,-0.0722826287705146
1529,-0.321331766209588,0.127534941840894
1530,0.307567295530088,1.28898156171678
1531,-0.439967864519154,-2.1600414153517
1532,0.662867241087461,-0.85410656845029
1533,-0.454769366221524,-0.461444034541067
1534,-0.472610450700251,-0.347482640225221
1535,0.0131716862551646,0.275775315355554
1536,1.63581799890274,0.690450110756657
1538,0.0103279816439622,0.317484591887548
1540,0.181104881866933,-0.197198348622949
1541,-0.156144683000097,-0.210528889204979
1543,-1.27360535084048,-1.10068041327612
1544,-1.04500604728278,0.6447519428745
1545,-0.807084061402799,0.316387934391449
1546,-1.49465975012013,0.416940468045544
1548,-0.39375104503199,-0.519875935747549
1549,-0.211364151820104,-0.212661441515853
1550,-0.203053485562312,-0.73863343800465
1551,-0.20942736781097,-0.502080929797494
1552,-0.0104040974811867,-0.240324682629413
1553,1.42976372587713,1.09407283539504
1555,1.35410642312527,0.275797863210984
1557,0.942721967691791,-0.157665716196965
1558,0.924314437679756,-0.581702206468957
1559,-1.99027906230179,-1.55162575997771
1560,-0.722469899592878,-1.33070759429366
1561,-0.0608272662753033,0.916257317263295
1562,-0.512454023015379,-1.50730345039923
1563,-0.482394192954746,-0.413082149354542
1564,0.162082695413384,-0.471294710112112
1566,0.707023123647891,0.26301542411941
1567,-0.422138036755619,0.146913719384743
1569,-0.247223872315462,-0.330957856672201
1571,-0.635529399887719,-0.186243908526433
1572,-0.838150158078253,-1.87363235504329
1573,-0.498032662586686,-1.49359320551691
1574,-0.752156715086467,-1.64006617486853
1575,-0.371597314061256,-1.67351131687379
1576,-0.788191974189662,-1.3736957348687
1577,-0.49303611034989,-0.700230701568235
1578,-0.0853686764517555,-0.350318170188122
1579,0.759066891488599,0.840324770708437
1580,-0.449500406124958,-1.35415442859452
1582,0.560888882532789,-0.411839524006378
1583,0.697924830568356,0.820874639020486
1584,-0.601280939190034,0.0359395227274361
1585,1.95031209985108,-0.511555863687818
1586,-0.575085320954147,0.803040463226797
1587,-0.205499065855711,0.183903843686004
1588,-0.472872827911415,-0.304509779311681
1589,-0.254739358197006,-0.466405422060683
1591,1.66048114019145,-0.179437718760219
1592,0.244391885673561,0.553924202088255
1595,0.143892386790796,-1.22678170769253
1596,-0.461246384935577,0.746901416425503
1598,-0.659624169269359,-0.642944373443987
1599,1.49374582657369,-0.180823576307212
1600,0.0326592988755944,-0.556658370357948
1602,0.213394778915619,-0.711109763502261
1603,-0.159577163144536,-0.858383346252394
1604,0.419819716119329,-0.788034860649658
1605,-0.17545728045059,-0.33920717803658
1606,0.753875753924543,-1.32312531162604
1607,1.84343852363026,-0.47107352067374
1608,0.596075978886687,0.387467274803706
1610,-1.83769734321914,-1.42132924451374
1611,-1.24801064423549,-0.804827871197778
1612,0.383190497570845,-1.39496245011037
1613,-0.128332138269924,0.822510523147164
1614,0.162380076351206,1.11324483618545
1615,-0.477835581198978,1.12943549754845
1616,-0.0994678740523785,-0.13074425891437
1617,-0.174228306259419,-0.732125950259358
1618,0.843510661661469,-0.196580503002895
1619,1.32589294503086,0.445625925103231
1620,-0.981614919546149,0.126161380809712
1621,0.464450430216891,0.46258242586033
1622,0.825158488149504,0.0498235097626386
1623,1.10569291017407,-0.354854372474499
1624,-1.2779573372115,-0.882722614877842
1625,-0.621929093645053,-1.26213073031158
1626,-0.142257843438233,0.590173323387201
1627,-0.458069543857502,0.668794343854606
1628,0.819713870628505,-0.0486798926700128
1629,0.822390427815114,-0.124206284780971
1630,-0.0556619741014553,-0.39148898087281
1631,-0.0677990740534183,-0.320428760231723
1633,1.20989911595897,-0.212559430182775
1634,1.17235146856353,-0.574654256590539
1635,-0.268299021622145,-0.368887345108481
1636,-0.549807121371177,0.29416575598716
1637,1.52920210389604,0.292749256905482
1638,-1.33979943542043,-0.829290784289506
1639,0.957196772862973,0.0288280949226084
1640,1.89303102192993,-0.4529449635845
1641,-0.0096579285683759,0.137548681891166
1642,-0.526559394099995,1.16602146555827
1644,-0.0712941590612139,0.238452197618005
1645,0.018189862068489,-0.60989076656022
1647,1.71464164878841,-0.821800203333083
1648,-0.976160227047163,0.132448517566809
1650,0.109122618114848,-0.593462610182436
1651,-0.558469277820976,-0.141830059186752
1652,0.0583681862467852,0.256288860337321
1653,0.128653828140794,0.65934872194992
1654,1.48222133302435,0.529317937696334
1655,0.848486107906283,0.663755875324707
1656,1.23920184720755,0.404519011968444
1659,1.63446220000095,1.57297435104997
1661,-1.40573436723853,-0.691456078751192
1662,0.251509156977981,0.33946375103324
1664,-0.986879788208338,-0.637439046548491
1665,-0.757758060139592,-0.739448412149296
1666,-0.695162142150734,-0.593687920214652
1667,-1.10068537769162,-0.670951273822994
1670,0.898678700500613,-0.169093433652427
1672,0.0249539283036118,-0.734081911730319
1673,-1.45746694661494,0.26403856219032
1674,0.949607036741938,-0.584591079160219
1675,-0.63551351473289,-1.65773412650996
1676,-0.439712418719253,-0.877458517056007
1677,-0.354152773089335,-1.14070659636177
1678,-0.293397193312907,0.637845138175773
1679,-0.981427424107171,0.404882783207919
1680,0.810168364901751,-0.943423717980599
